,Date-Hour(NMT),WindSpeed,Sunshine,AirPressure,Radiation,AirTemperature,RelativeAirHumidity,SystemProduction,Hour,Month
2110,2017-03-29 22:00:00,2.1,0,1021.0,-7.0,0.4,69,0.0,22,3
2111,2017-03-29 23:00:00,2.9,0,1021.8,-7.2,-0.1,71,0.0,23,3
2112,2017-03-30 00:00:00,3.8,0,1021.6,-6.0,1.7,53,0.0,0,3
2113,2017-03-30 01:00:00,2.2,0,1021.9,-5.9,2.0,49,0.0,1,3
2114,2017-03-30 02:00:00,3.2,0,1021.6,-5.9,2.2,47,0.0,2,3
2115,2017-03-30 03:00:00,2.4,0,1021.4,-6.1,2.0,49,0.0,3,3
2116,2017-03-30 04:00:00,2.5,0,1021.1,-6.1,1.9,50,0.0,4,3
2117,2017-03-30 05:00:00,1.7,0,1020.6,-6.4,1.8,51,0.0,5,3
2118,2017-03-30 06:00:00,1.9,0,1020.1,-5.3,1.8,54,0.0,6,3
2119,2017-03-30 07:00:00,1.0,0,1019.7,10.0,2.1,54,0.0,7,3
2120,2017-03-30 08:00:00,1.1,0,1019.3,34.7,2.6,60,0.0,8,3
2121,2017-03-30 09:00:00,0.9,0,1018.5,58.8,3.4,67,424.3333,9,3
2122,2017-03-30 10:00:00,2.7,0,1018.2,57.1,4.0,79,470.3334,10,3
2123,2017-03-30 11:00:00,3.2,0,1017.3,28.3,2.7,93,437.0,11,3
2124,2017-03-30 12:00:00,2.3,0,1016.7,30.4,2.2,96,252.3333,12,3
2125,2017-03-30 13:00:00,3.1,0,1015.7,32.3,2.8,98,393.1666,13,3
2126,2017-03-30 14:00:00,3.8,0,1014.7,37.1,3.0,97,481.1666,14,3
2127,2017-03-30 15:00:00,3.4,0,1013.4,31.4,3.0,97,542.0,15,3
2128,2017-03-30 16:00:00,3.1,0,1012.5,36.1,3.3,95,268.6667,16,3
2129,2017-03-30 17:00:00,0.8,0,1011.5,22.7,3.5,98,529.5,17,3
2130,2017-03-30 18:00:00,0.7,0,1011.0,10.2,3.6,99,201.1666,18,3
2131,2017-03-30 19:00:00,0.7,0,1010.8,-2.6,3.6,99,24.8334,19,3
2132,2017-03-30 20:00:00,1.8,0,1010.8,-6.1,3.3,98,0.0,20,3
2133,2017-03-30 21:00:00,0.6,0,1010.7,-5.9,3.4,99,0.0,21,3
2134,2017-03-30 22:00:00,0.6,0,1011.0,-5.8,3.5,99,0.0,22,3
2135,2017-03-30 23:00:00,2.1,0,1011.2,-5.7,3.7,99,0.0,23,3
2136,2017-03-31 00:00:00,1.4,0,1011.4,-5.6,3.7,96,0.0,0,3
2137,2017-03-31 01:00:00,1.7,0,1011.8,-5.2,3.7,94,0.0,1,3
2138,2017-03-31 02:00:00,2.8,0,1012.0,-4.8,2.8,95,0.0,2,3
2139,2017-03-31 03:00:00,2.7,0,1011.9,-5.3,2.6,95,0.0,3,3
2140,2017-03-31 04:00:00,1.4,0,1012.5,-5.4,2.6,95,0.0,4,3
2141,2017-03-31 05:00:00,2.2,0,1012.6,-5.6,2.4,94,0.0,5,3
2142,2017-03-31 06:00:00,2.7,0,1013.0,-4.5,2.4,95,0.0,6,3
2143,2017-03-31 07:00:00,2.3,0,1013.3,6.8,2.4,94,0.0,7,3
2144,2017-03-31 08:00:00,3.1,0,1013.3,54.4,2.2,93,0.0,8,3
2145,2017-03-31 09:00:00,2.6,0,1013.5,97.0,2.5,91,357.5,9,3
2146,2017-03-31 10:00:00,2.1,0,1014.0,100.0,2.7,91,633.3333,10,3
2147,2017-03-31 11:00:00,3.1,0,1014.1,77.6,2.7,92,682.1667,11,3
2148,2017-03-31 12:00:00,3.3,0,1014.2,83.6,2.7,93,604.0,12,3
2149,2017-03-31 13:00:00,2.9,0,1013.7,99.9,3.1,95,905.1666,13,3
2150,2017-03-31 14:00:00,3.5,0,1013.2,107.3,3.4,94,789.6667,14,3
2151,2017-03-31 15:00:00,3.5,0,1012.7,85.4,3.6,94,907.1666,15,3
2152,2017-03-31 16:00:00,2.8,0,1012.0,62.9,3.6,94,582.6667,16,3
2153,2017-03-31 17:00:00,3.1,0,1011.4,40.0,3.5,94,367.1667,17,3
2154,2017-03-31 18:00:00,3.1,0,1011.0,14.6,3.5,94,251.5,18,3
2155,2017-03-31 19:00:00,2.9,0,1010.7,-1.6,3.5,95,40.8333,19,3
2156,2017-03-31 20:00:00,2.9,0,1010.3,-4.4,3.7,95,0.0,20,3
2157,2017-03-31 21:00:00,2.5,0,1009.7,-5.1,3.7,94,0.0,21,3
2158,2017-03-31 22:00:00,2.3,0,1008.9,-5.7,3.9,95,0.0,22,3
2159,2017-03-31 23:00:00,2.6,0,1008.3,-5.5,3.9,96,0.0,23,3
2160,2017-04-01 00:00:00,2.7,0,1007.4,-5.8,3.8,98,0.0,0,4
2161,2017-04-01 01:00:00,1.7,0,1007.0,-5.9,3.8,99,0.0,1,4
2162,2017-04-01 02:00:00,2.5,0,1006.1,-5.7,3.6,98,0.0,2,4
2163,2017-04-01 03:00:00,1.9,0,1005.4,-4.8,4.0,97,0.0,3,4
2164,2017-04-01 04:00:00,1.0,0,1005.6,-6.2,3.9,98,0.0,4,4
2165,2017-04-01 05:00:00,1.0,0,1005.2,-6.8,3.7,99,0.0,5,4
2166,2017-04-01 06:00:00,0.8,0,1004.9,-5.7,3.8,100,0.0,6,4
2167,2017-04-01 07:00:00,1.5,0,1005.1,4.9,4.0,100,0.0,7,4
2168,2017-04-01 08:00:00,2.4,0,1005.3,36.2,4.1,100,0.0,8,4
2169,2017-04-01 09:00:00,2.3,0,1005.6,57.3,4.3,100,389.8334,9,4
2170,2017-04-01 10:00:00,1.9,0,1005.8,74.7,4.8,100,673.1667,10,4
2171,2017-04-01 11:00:00,1.8,0,1005.8,105.1,5.6,100,979.5,11,4
2172,2017-04-01 12:00:00,0.8,0,1006.0,136.9,6.4,95,1331.8333,12,4
2173,2017-04-01 13:00:00,0.7,16,1005.4,327.4,10.6,81,3943.8334,13,4
2174,2017-04-01 14:00:00,3.9,60,1005.0,548.2,11.2,77,3484.3332,14,4
2175,2017-04-01 15:00:00,4.6,21,1005.0,241.3,10.2,81,4388.1668,15,4
2176,2017-04-01 16:00:00,4.6,22,1004.9,250.0,9.2,84,4376.1666,16,4
2177,2017-04-01 17:00:00,4.9,25,1004.9,192.6,8.9,85,3894.5001,17,4
2178,2017-04-01 18:00:00,3.5,1,1005.2,68.5,8.6,87,2070.8334,18,4
2179,2017-04-01 19:00:00,2.1,8,1005.7,21.0,7.7,90,941.1667,19,4
2180,2017-04-01 20:00:00,0.9,0,1006.4,-6.4,6.8,94,53.0,20,4
2181,2017-04-01 21:00:00,1.4,0,1006.8,-7.3,5.9,96,0.0,21,4
2182,2017-04-01 22:00:00,2.0,0,1007.2,-7.6,4.2,97,0.0,22,4
2183,2017-04-01 23:00:00,0.5,0,1007.7,-7.2,3.5,97,0.0,23,4
2184,2017-04-02 00:00:00,0.6,0,1008.1,-7.5,2.5,97,0.0,0,4
2185,2017-04-02 01:00:00,1.5,0,1008.4,-7.2,2.9,99,0.0,1,4
2186,2017-04-02 02:00:00,1.5,0,1008.5,-6.7,3.8,100,0.0,2,4
2187,2017-04-02 03:00:00,0.6,0,1008.7,-6.4,3.9,100,0.0,3,4
2188,2017-04-02 04:00:00,1.2,0,1009.1,-6.3,3.9,100,0.0,4,4
2189,2017-04-02 05:00:00,1.1,0,1009.2,-6.4,3.8,100,0.0,5,4
2190,2017-04-02 06:00:00,1.1,0,1009.8,-5.7,3.5,100,0.0,6,4
2191,2017-04-02 07:00:00,0.8,0,1010.3,4.1,3.4,100,0.0,7,4
2192,2017-04-02 08:00:00,0.4,0,1010.9,39.8,3.7,100,0.0,8,4
2193,2017-04-02 09:00:00,0.7,0,1011.5,66.7,3.6,100,882.8333,9,4
2194,2017-04-02 10:00:00,0.6,0,1012.1,186.0,4.5,100,1184.6667,10,4
2195,2017-04-02 11:00:00,1.0,37,1012.4,341.4,7.2,87,4546.1668,11,4
2196,2017-04-02 12:00:00,2.1,53,1012.4,411.8,9.1,75,4522.1667,12,4
2197,2017-04-02 13:00:00,0.5,40,1012.4,544.8,12.3,64,5606.1664,13,4
2198,2017-04-02 14:00:00,2.1,56,1012.4,538.8,13.8,55,5369.4999,14,4
2199,2017-04-02 15:00:00,2.8,60,1012.4,506.8,14.6,52,5828.5,15,4
2200,2017-04-02 16:00:00,2.6,60,1012.6,413.4,14.7,48,5968.1666,16,4
2201,2017-04-02 17:00:00,2.1,30,1013.4,206.8,12.5,56,3825.8333,17,4
2202,2017-04-02 18:00:00,1.2,39,1014.2,126.8,12.8,59,1019.0,18,4
2203,2017-04-02 19:00:00,1.8,36,1015.2,29.0,10.2,73,292.4999,19,4
2204,2017-04-02 20:00:00,1.8,0,1016.3,-7.2,8.1,84,189.5,20,4
2205,2017-04-02 21:00:00,1.6,0,1017.4,-7.7,6.7,93,0.0,21,4
2206,2017-04-02 22:00:00,1.4,0,1018.2,-7.3,5.6,98,0.0,22,4
2207,2017-04-02 23:00:00,0.4,0,1018.9,-6.1,5.4,99,0.0,23,4
2208,2017-04-03 00:00:00,0.3,0,1019.5,-6.2,4.9,99,0.0,0,4
2209,2017-04-03 01:00:00,0.6,0,1020.1,-6.5,4.5,100,0.0,1,4
2210,2017-04-03 02:00:00,0.6,0,1020.6,-6.4,3.9,100,0.0,2,4
2211,2017-04-03 03:00:00,0.5,0,1021.0,-6.4,3.5,100,0.0,3,4
2212,2017-04-03 04:00:00,0.9,0,1021.2,-6.3,3.4,100,0.0,4,4
2213,2017-04-03 05:00:00,1.4,0,1021.5,-6.0,1.9,100,0.0,5,4
2214,2017-04-03 06:00:00,0.2,0,1022.1,-3.0,2.6,100,0.0,6,4
2215,2017-04-03 07:00:00,1.0,0,1022.8,15.3,2.7,100,0.0,7,4
2216,2017-04-03 08:00:00,0.4,0,1023.6,42.5,3.3,100,97.75,8,4
2217,2017-04-03 09:00:00,0.7,0,1023.9,107.7,3.7,100,584.3332,9,4
2218,2017-04-03 10:00:00,1.2,9,1023.9,221.1,5.8,97,1278.0,10,4
2219,2017-04-03 11:00:00,1.8,60,1023.9,487.6,6.3,83,2538.8334,11,4
2220,2017-04-03 12:00:00,1.6,60,1023.7,595.2,8.5,69,5737.1666,12,4
2221,2017-04-03 13:00:00,1.8,57,1023.4,485.7,10.0,60,5934.6666,13,4
2222,2017-04-03 14:00:00,2.4,60,1023.5,539.6,11.0,61,6226.1666,14,4
2223,2017-04-03 15:00:00,3.0,60,1022.9,487.5,11.2,63,6280.4998,15,4
2224,2017-04-03 16:00:00,4.0,60,1022.8,385.5,10.1,68,5761.1666,16,4
2225,2017-04-03 17:00:00,4.2,60,1022.7,278.9,8.8,71,4306.8334,17,4
2226,2017-04-03 18:00:00,3.5,56,1022.7,107.8,7.4,79,3330.1666,18,4
2227,2017-04-03 19:00:00,3.0,6,1022.9,22.5,6.0,86,965.4999,19,4
2228,2017-04-03 20:00:00,4.4,0,1023.4,-5.3,4.1,97,58.8333,20,4
2229,2017-04-03 21:00:00,3.7,0,1023.5,-5.0,4.0,98,0.0,21,4
2230,2017-04-03 22:00:00,4.1,0,1023.2,-5.2,3.8,99,0.0,22,4
2231,2017-04-03 23:00:00,3.9,0,1023.1,-5.1,3.9,100,0.0,23,4
2232,2017-04-04 00:00:00,3.1,0,1022.7,-4.9,3.6,99,0.0,0,4
2233,2017-04-04 01:00:00,3.1,0,1022.3,-5.1,3.6,99,0.0,1,4
2234,2017-04-04 02:00:00,2.3,0,1021.6,-5.5,3.9,99,0.0,2,4
2235,2017-04-04 03:00:00,3.7,0,1021.0,-5.5,4.0,100,0.0,3,4
2236,2017-04-04 04:00:00,4.3,0,1020.4,-4.8,4.0,100,0.0,4,4
2237,2017-04-04 05:00:00,3.3,0,1019.9,-5.0,4.0,100,0.0,5,4
2238,2017-04-04 06:00:00,4.1,0,1019.5,-3.6,4.4,96,0.0,6,4
2239,2017-04-04 07:00:00,3.4,0,1019.9,8.2,4.3,94,0.0,7,4
2240,2017-04-04 08:00:00,2.9,0,1019.5,37.2,4.3,89,0.0,8,4
2241,2017-04-04 09:00:00,3.9,0,1019.1,100.0,5.0,81,228.6667,9,4
2242,2017-04-04 10:00:00,4.4,42,1019.0,325.0,7.0,69,1041.0,10,4
2243,2017-04-04 11:00:00,5.5,30,1018.5,373.1,8.0,64,3069.8333,11,4
2244,2017-04-04 12:00:00,6.3,7,1017.9,260.4,7.5,73,3598.6667,12,4
2245,2017-04-04 13:00:00,7.3,0,1017.3,172.4,6.7,81,2740.6667,13,4
2246,2017-04-04 14:00:00,5.5,0,1017.1,101.3,7.2,83,931.4999,14,4
2247,2017-04-04 15:00:00,4.1,0,1016.5,89.8,7.1,85,690.6668,15,4
2248,2017-04-04 16:00:00,4.6,7,1015.8,108.0,7.0,88,498.4999,16,4
2249,2017-04-04 17:00:00,2.8,0,1015.2,57.3,7.2,88,544.8333,17,4
2250,2017-04-04 18:00:00,3.9,0,1014.8,46.4,6.5,93,294.0,18,4
2251,2017-04-04 19:00:00,2.0,0,1014.7,9.1,6.2,92,43.5,19,4
2252,2017-04-04 20:00:00,3.6,0,1014.3,-5.5,6.1,92,8.3333,20,4
2253,2017-04-04 21:00:00,2.0,0,1014.0,-7.4,4.7,96,0.0,21,4
2254,2017-04-04 22:00:00,2.3,0,1013.2,-7.1,4.3,93,0.0,22,4
2255,2017-04-04 23:00:00,1.4,0,1012.7,-7.1,3.8,85,0.0,23,4
2256,2017-04-05 00:00:00,2.2,0,1011.9,-7.0,4.8,75,0.0,0,4
2257,2017-04-05 01:00:00,3.9,0,1011.0,-6.4,5.0,68,0.0,1,4
2258,2017-04-05 02:00:00,3.1,0,1010.1,-5.9,5.1,68,0.0,2,4
2259,2017-04-05 03:00:00,2.4,0,1009.8,-5.8,4.7,73,0.0,3,4
2260,2017-04-05 04:00:00,4.9,0,1008.8,-6.4,4.1,74,0.0,4,4
2261,2017-04-05 05:00:00,3.8,0,1008.1,-6.4,3.9,79,0.0,5,4
2262,2017-04-05 06:00:00,3.6,0,1007.8,-1.2,4.0,80,0.0,6,4
2263,2017-04-05 07:00:00,4.9,53,1006.9,79.2,4.8,76,0.0,7,4
2264,2017-04-05 08:00:00,4.7,60,1006.3,214.3,6.4,58,0.0,8,4
2265,2017-04-05 09:00:00,4.6,60,1005.1,351.1,7.6,50,0.0,9,4
2266,2017-04-05 10:00:00,4.8,60,1004.2,457.8,8.5,49,614.5,10,4
2267,2017-04-05 11:00:00,5.4,33,1003.2,322.5,9.1,47,3872.1666,11,4
2268,2017-04-05 12:00:00,5.8,9,1002.6,292.2,10.3,38,4540.5001,12,4
2269,2017-04-05 13:00:00,7.4,18,1002.3,373.6,9.8,41,1096.0,13,4
2270,2017-04-05 14:00:00,6.4,44,1002.4,447.7,11.1,36,2537.5,14,4
2271,2017-04-05 15:00:00,10.9,46,1004.3,425.7,7.2,58,4669.8334,15,4
2272,2017-04-05 16:00:00,10.4,46,1004.6,295.5,10.0,36,3125.3333,16,4
2273,2017-04-05 17:00:00,5.9,58,1006.4,276.4,9.7,39,1782.9999,17,4
2274,2017-04-05 18:00:00,5.8,60,1008.0,175.4,9.4,36,2999.0,18,4
2275,2017-04-05 19:00:00,5.5,57,1009.9,49.3,8.3,35,1432.8333,19,4
2276,2017-04-05 20:00:00,4.2,0,1011.9,-5.2,7.4,39,205.4999,20,4
2277,2017-04-05 21:00:00,5.7,0,1013.0,-6.9,7.2,41,0.0,21,4
2278,2017-04-05 22:00:00,0.7,0,1014.1,-7.4,5.4,48,0.0,22,4
2279,2017-04-05 23:00:00,1.9,0,1015.2,-7.9,5.0,49,0.0,23,4
2280,2017-04-06 00:00:00,2.8,0,1015.5,-7.7,3.8,54,0.0,0,4
2281,2017-04-06 01:00:00,1.5,0,1015.9,-7.1,2.7,59,0.0,1,4
2282,2017-04-06 02:00:00,1.5,0,1016.5,-7.8,1.4,66,0.0,2,4
2283,2017-04-06 03:00:00,0.9,0,1016.5,-6.8,1.1,70,0.0,3,4
2284,2017-04-06 04:00:00,1.1,0,1016.5,-6.9,1.1,72,0.0,4,4
2285,2017-04-06 05:00:00,0.6,0,1016.3,-7.3,1.0,74,0.0,5,4
2286,2017-04-06 06:00:00,1.0,0,1016.5,0.3,1.4,74,0.0,6,4
2287,2017-04-06 07:00:00,0.2,0,1016.0,36.1,2.7,70,0.0,7,4
2288,2017-04-06 08:00:00,0.5,0,1016.0,46.4,3.8,64,379.3334,8,4
2289,2017-04-06 09:00:00,1.1,0,1015.2,143.2,5.7,56,487.1666,9,4
2290,2017-04-06 10:00:00,1.6,0,1014.6,115.1,5.3,61,1174.0,10,4
2291,2017-04-06 11:00:00,2.4,0,1013.5,172.2,6.3,62,1078.5,11,4
2292,2017-04-06 12:00:00,3.1,0,1012.4,232.2,7.3,57,1070.0,12,4
2293,2017-04-06 13:00:00,4.1,2,1011.1,283.4,8.6,54,1537.5,13,4
2294,2017-04-06 14:00:00,4.0,29,1009.7,356.3,10.0,50,1509.5,14,4
2295,2017-04-06 15:00:00,2.8,24,1009.0,330.1,9.6,52,2468.0,15,4
2296,2017-04-06 16:00:00,2.8,55,1008.2,368.3,11.3,48,2387.6667,16,4
2297,2017-04-06 17:00:00,3.1,60,1007.6,252.0,10.9,51,4853.3332,17,4
2298,2017-04-06 18:00:00,3.4,42,1007.6,139.0,9.6,60,3197.3334,18,4
2299,2017-04-06 19:00:00,2.5,0,1007.5,29.3,9.1,64,883.3334,19,4
2300,2017-04-06 20:00:00,0.8,0,1007.7,-6.0,7.5,73,98.3333,20,4
2301,2017-04-06 21:00:00,1.0,0,1007.9,-7.3,5.6,81,0.0,21,4
2302,2017-04-06 22:00:00,2.1,0,1008.0,-7.0,5.3,83,0.0,22,4
2303,2017-04-06 23:00:00,1.1,0,1007.9,-6.9,4.7,85,0.0,23,4
2304,2017-04-07 00:00:00,0.4,0,1008.1,-6.9,4.0,88,0.0,0,4
2305,2017-04-07 01:00:00,1.9,0,1008.1,-7.8,3.4,89,0.0,1,4
2306,2017-04-07 02:00:00,1.8,0,1008.0,-7.7,2.9,89,0.0,2,4
2307,2017-04-07 03:00:00,0.7,0,1007.9,-7.2,2.1,92,0.0,3,4
2308,2017-04-07 04:00:00,2.2,0,1007.5,-7.0,2.4,91,0.0,4,4
2309,2017-04-07 05:00:00,1.4,0,1007.6,-7.4,1.7,93,0.0,5,4
2310,2017-04-07 06:00:00,2.0,3,1007.9,4.5,2.3,90,0.0,6,4
2311,2017-04-07 07:00:00,1.2,57,1008.4,86.3,6.1,78,0.0,7,4
2312,2017-04-07 08:00:00,0.5,60,1009.0,218.6,9.1,64,89.5,8,4
2313,2017-04-07 09:00:00,0.5,60,1009.4,329.0,11.6,57,465.5,9,4
2314,2017-04-07 10:00:00,3.8,60,1009.8,451.7,14.0,39,696.3334,10,4
2315,2017-04-07 11:00:00,2.3,60,1010.1,549.8,15.6,36,3863.3334,11,4
2316,2017-04-07 12:00:00,2.3,58,1010.4,543.6,15.7,35,5622.9998,12,4
2317,2017-04-07 13:00:00,2.0,46,1010.7,510.5,16.3,33,6461.5,13,4
2318,2017-04-07 14:00:00,3.9,41,1010.9,403.2,15.2,34,3813.6667,14,4
2319,2017-04-07 15:00:00,2.7,54,1010.9,480.5,17.1,31,3570.3333,15,4
2320,2017-04-07 16:00:00,2.6,43,1010.9,339.9,17.6,31,3356.8333,16,4
2321,2017-04-07 17:00:00,3.7,60,1011.2,328.7,16.9,31,4251.1667,17,4
2322,2017-04-07 18:00:00,3.1,60,1011.7,162.4,15.7,32,3158.5,18,4
2323,2017-04-07 19:00:00,2.3,29,1012.4,46.2,14.1,38,1452.3334,19,4
2324,2017-04-07 20:00:00,3.9,0,1013.3,-5.0,12.6,41,233.1667,20,4
2325,2017-04-07 21:00:00,2.1,0,1014.0,-7.9,9.9,50,0.0,21,4
2326,2017-04-07 22:00:00,3.7,0,1014.4,-7.2,9.8,49,0.0,22,4
2327,2017-04-07 23:00:00,3.0,0,1014.6,-6.8,9.4,50,0.0,23,4
2328,2017-04-08 00:00:00,3.7,0,1015.0,-6.7,8.7,55,0.0,0,4
2329,2017-04-08 01:00:00,2.8,0,1015.1,-6.2,8.4,58,0.0,1,4
2330,2017-04-08 02:00:00,2.3,0,1015.0,-6.9,7.5,62,0.0,2,4
2331,2017-04-08 03:00:00,2.0,0,1014.8,-7.4,6.2,67,0.0,3,4
2332,2017-04-08 04:00:00,1.1,0,1014.4,-7.4,4.6,74,0.0,4,4
2333,2017-04-08 05:00:00,1.4,0,1014.6,-7.7,4.0,77,0.0,5,4
2334,2017-04-08 06:00:00,0.7,0,1014.5,4.0,3.7,79,0.0,6,4
2335,2017-04-08 07:00:00,1.6,2,1014.4,56.7,5.4,73,0.0,7,4
2336,2017-04-08 08:00:00,1.8,32,1014.4,149.8,7.3,67,306.8334,8,4
2337,2017-04-08 09:00:00,1.2,60,1014.2,326.7,8.9,59,694.5001,9,4
2338,2017-04-08 10:00:00,1.6,36,1014.4,330.6,9.5,57,1144.5001,10,4
2339,2017-04-08 11:00:00,2.2,31,1014.1,366.4,11.8,53,2219.3333,11,4
2340,2017-04-08 12:00:00,1.2,14,1014.0,337.6,12.5,51,3136.8334,12,4
2341,2017-04-08 13:00:00,1.8,45,1013.4,440.1,14.5,46,3452.6666,13,4
2342,2017-04-08 14:00:00,3.7,60,1013.2,548.8,15.3,37,4805.3334,14,4
2343,2017-04-08 15:00:00,5.5,60,1013.2,413.3,13.9,38,4813.3332,15,4
2344,2017-04-08 16:00:00,3.3,6,1013.2,240.0,13.0,40,3516.8333,16,4
2345,2017-04-08 17:00:00,4.4,2,1013.4,167.1,12.0,43,2083.1667,17,4
2346,2017-04-08 18:00:00,3.1,0,1013.4,80.3,11.3,44,1477.3333,18,4
2347,2017-04-08 19:00:00,2.3,0,1013.7,23.3,10.5,46,483.1667,19,4
2348,2017-04-08 20:00:00,1.1,0,1014.0,-6.4,9.1,51,64.0,20,4
2349,2017-04-08 21:00:00,2.1,0,1014.1,-7.4,9.0,53,0.0,21,4
2350,2017-04-08 22:00:00,2.0,0,1014.1,-7.5,7.8,58,0.0,22,4
2351,2017-04-08 23:00:00,0.7,0,1014.2,-7.2,6.5,65,0.0,23,4
2352,2017-04-09 00:00:00,1.4,0,1014.4,-7.8,5.3,70,0.0,0,4
2353,2017-04-09 01:00:00,0.4,0,1014.3,-7.6,4.4,74,0.0,1,4
2354,2017-04-09 02:00:00,0.9,0,1014.3,-7.9,3.6,76,0.0,2,4
2355,2017-04-09 03:00:00,1.7,0,1014.3,-7.4,3.3,78,0.0,3,4
2356,2017-04-09 04:00:00,0.7,0,1014.5,-7.3,3.2,78,0.0,4,4
2357,2017-04-09 05:00:00,0.5,0,1014.6,-6.9,2.8,82,0.0,5,4
2358,2017-04-09 06:00:00,1.6,0,1014.7,-0.4,3.4,78,0.0,6,4
2359,2017-04-09 07:00:00,1.5,0,1015.0,38.5,5.0,73,0.0,7,4
2360,2017-04-09 08:00:00,0.9,0,1015.1,104.2,6.0,72,281.1666,8,4
2361,2017-04-09 09:00:00,1.5,11,1015.1,214.4,8.6,60,850.1666,9,4
2362,2017-04-09 10:00:00,2.3,60,1014.7,380.3,10.7,50,1718.1667,10,4
2363,2017-04-09 11:00:00,3.5,60,1014.3,484.9,12.4,45,3545.5,11,4
2364,2017-04-09 12:00:00,3.1,60,1013.5,536.3,13.3,40,4206.5001,12,4
2365,2017-04-09 13:00:00,4.2,54,1012.9,511.9,13.9,40,5130.1668,13,4
2366,2017-04-09 14:00:00,4.7,60,1012.3,514.7,14.2,41,4839.5,14,4
2367,2017-04-09 15:00:00,6.1,60,1011.5,525.2,13.9,46,3903.3333,15,4
2368,2017-04-09 16:00:00,6.0,60,1011.0,360.8,11.6,57,4735.3332,16,4
2369,2017-04-09 17:00:00,5.6,60,1010.2,252.3,10.3,67,3639.5,17,4
2370,2017-04-09 18:00:00,5.4,33,1010.0,134.1,7.8,84,2008.8333,18,4
2371,2017-04-09 19:00:00,2.6,0,1009.4,15.5,7.2,91,986.0,19,4
2372,2017-04-09 20:00:00,2.9,0,1008.8,-4.7,7.1,93,13.8334,20,4
2373,2017-04-09 21:00:00,3.8,0,1007.9,-5.1,6.9,93,0.0,21,4
2374,2017-04-09 22:00:00,3.3,0,1007.2,-4.9,6.7,93,0.0,22,4
2375,2017-04-09 23:00:00,3.9,0,1006.3,-4.8,6.3,95,0.0,23,4
2376,2017-04-10 00:00:00,3.2,0,1004.3,-4.9,6.2,97,0.0,0,4
2377,2017-04-10 01:00:00,4.0,0,1002.9,-4.9,6.0,99,0.0,1,4
2378,2017-04-10 02:00:00,3.5,0,1001.6,-4.7,6.0,98,0.0,2,4
2379,2017-04-10 03:00:00,3.2,0,1000.1,-4.7,6.4,95,0.0,3,4
2380,2017-04-10 04:00:00,2.5,0,998.8,-5.1,6.6,94,0.0,4,4
2381,2017-04-10 05:00:00,2.5,0,997.9,-5.8,6.5,94,0.0,5,4
2382,2017-04-10 06:00:00,2.1,0,997.2,-4.3,6.5,96,0.0,6,4
2383,2017-04-10 07:00:00,2.3,0,996.2,13.9,6.4,97,0.0,7,4
2384,2017-04-10 08:00:00,2.0,5,996.5,100.7,6.7,97,132.0,8,4
2385,2017-04-10 09:00:00,3.8,59,996.8,351.4,9.4,65,670.3334,9,4
2386,2017-04-10 10:00:00,5.2,60,996.9,492.5,11.5,38,1150.6666,10,4
2387,2017-04-10 11:00:00,8.0,60,997.5,598.3,12.1,31,4071.8333,11,4
2388,2017-04-10 12:00:00,6.2,60,997.9,656.5,12.6,27,5785.1668,12,4
2389,2017-04-10 13:00:00,6.4,46,998.4,554.2,12.3,29,6699.8334,13,4
2390,2017-04-10 14:00:00,6.0,57,998.5,723.4,13.3,28,4705.8333,14,4
2391,2017-04-10 15:00:00,7.1,38,998.9,435.1,12.3,28,4713.3332,15,4
2392,2017-04-10 16:00:00,4.0,22,999.3,257.8,12.0,29,4151.1666,16,4
2393,2017-04-10 17:00:00,6.5,33,999.8,228.7,12.3,29,5114.3333,17,4
2394,2017-04-10 18:00:00,6.7,51,1000.5,189.8,10.3,34,2764.8332,18,4
2395,2017-04-10 19:00:00,6.1,23,1001.2,51.3,9.0,35,1997.1667,19,4
2396,2017-04-10 20:00:00,4.7,8,1002.1,1.9,7.9,35,268.8333,20,4
2397,2017-04-10 21:00:00,6.9,0,1002.5,-6.5,7.2,37,0.0,21,4
2398,2017-04-10 22:00:00,5.7,0,1003.0,-6.4,6.4,40,0.0,22,4
2399,2017-04-10 23:00:00,2.9,0,1004.0,-6.4,5.7,43,0.0,23,4
2400,2017-04-11 00:00:00,0.7,0,1004.7,-6.4,4.5,46,0.0,0,4
2401,2017-04-11 01:00:00,2.6,0,1005.2,-6.5,4.7,45,0.0,1,4
2402,2017-04-11 02:00:00,2.4,0,1006.2,-6.8,4.2,47,0.0,2,4
2403,2017-04-11 03:00:00,5.3,0,1007.2,-6.9,4.1,47,0.0,3,4
2404,2017-04-11 04:00:00,3.1,0,1007.8,-6.0,4.0,47,0.0,4,4
2405,2017-04-11 05:00:00,2.8,0,1008.8,-6.9,3.5,50,0.0,5,4
2406,2017-04-11 06:00:00,2.8,0,1009.4,2.4,3.1,52,0.0,6,4
2407,2017-04-11 07:00:00,1.6,58,1010.1,120.5,4.6,47,0.0,7,4
2408,2017-04-11 08:00:00,3.6,60,1010.4,261.1,5.8,39,0.0,8,4
2409,2017-04-11 09:00:00,5.2,60,1010.8,396.7,7.1,34,84.5,9,4
2410,2017-04-11 10:00:00,4.1,60,1011.1,510.6,8.1,32,696.0,10,4
2411,2017-04-11 11:00:00,3.5,56,1011.0,607.0,8.9,28,4703.8332,11,4
